_id,descripcion_servicio,total,iva,fecha_emision,fecha_vencimiento,estado,procesos[0].tipo_operacion,procesos[1].tipo_operacion,procesos[2].tipo_operacion,procesos[0].tipo_carga,procesos[1].tipo_carga,procesos[2].tipo_carga,procesos[0].tipo_producto,procesos[1].tipo_producto,procesos[2].tipo_producto,procesos[0].cantidad,procesos[1].cantidad,procesos[2].cantidad,procesos[0].precio_unitario,procesos[1].precio_unitario,procesos[2].precio_unitario,procesos[0].subtotal,procesos[1].subtotal,procesos[2].subtotal,procesos[0].descripcion,procesos[1].descripcion,procesos[2].descripcion,procesos[0].maquinas[0].nombre,procesos[1].maquinas[0].nombre,procesos[0].maquinas[1].nombre,procesos[2].maquinas[0].nombre,procesos[1].maquinas[1].nombre,procesos[2].maquinas[1].nombre,procesos[0].maquinas[0].estado,procesos[1].maquinas[0].estado,procesos[0].maquinas[1].estado,procesos[2].maquinas[0].estado,procesos[1].maquinas[1].estado,procesos[2].maquinas[1].estado,procesos[0].maquinas[0].cantidad,procesos[1].maquinas[0].cantidad,procesos[0].maquinas[1].cantidad,procesos[2].maquinas[0].cantidad,procesos[1].maquinas[1].cantidad,procesos[2].maquinas[1].cantidad,usuarios[0]
6816ad9504ea5839aa7eaed3,Other provide ball rule expert.,446215,71244.49,2025-05-03 18:58:13,2025-06-16 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,CN,,land,next,,5,9,,14885,33394,,74425,300546,,More form exactly perform high.,Already probably modern house.,,focus,nor,,,,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,,,,9,1,,,,,6816ad9504ea5839aa7eabb3
6816ad9504ea5839aa7eaed4,Religious field perhaps language run owner by boy.,108458,17316.79,2025-05-03 18:58:13,2025-06-25 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CN,GL,,piece,health,,1,1,,47158,43983,,47158,43983,,Serve issue four nearly sport alone.,Available language strong fine end hope box.,,ahead,up,quite,,after,,EN_USO,DISPONIBLE,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,5,8,6,,10,,6816ad9504ea5839aa7eabb4
6816ad9504ea5839aa7eaed5,Establish nearly cultural order keep.,810678,129435.98,2025-05-03 18:58:13,2025-06-11 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GL,GS,,color,president,,7,8,,46190,44739,,323330,357912,,Second sign imagine start card manager drop entire.,Contain miss matter.,,rock,central,,,,,DISPONIBLE,FUERA_DE_SERVICIO,,,,,3,3,,,,,6816ad9504ea5839aa7eabb5
6816ad9504ea5839aa7eaed6,Another there public provide meeting age wear rather.,437277,69817.4,2025-05-03 18:58:13,2025-06-12 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GL,LQ,,toward,you,,8,4,,23939,43987,,191512,175948,,Great environment friend might who.,Bit friend compare.,,business,leave,,,develop,,EN_USO,EN_USO,,,EN_MANTENIMIENTO,,8,9,,,2,,6816ad9504ea5839aa7eabb6
6816ad9504ea5839aa7eaed7,Grow series see large short visit.,589731,94158.68,2025-05-03 18:58:13,2025-06-02 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,LQ,,three,relate,,8,9,,27652,30484,,221216,274356,,Environmental pay challenge summer behavior receive fast.,Treat imagine name.,,many,wife,federal,,office,,EN_USO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,8,9,10,,9,,6816ad9504ea5839aa7eabb7
6816ad9504ea5839aa7eaed8,Fact central hold choice peace.,216116,34505.9,2025-05-03 18:58:13,2025-06-27 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,LQ,RO,RO,few,wear,organization,2,4,1,36831,20063,27696,73662,80252,27696,Already hear represent already fast across.,International stuff ten Mr send way.,Finally center thing probably alone bar.,common,sister,fly,option,question,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_USO,EN_USO,FUERA_DE_SERVICIO,,9,6,1,9,10,,6816ad9504ea5839aa7eabb8
6816ad9504ea5839aa7eaed9,Free fund home easy news position image.,563107,89907.81,2025-05-03 18:58:13,2025-06-05 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GL,GS,CN,imagine,might,window,7,9,3,32958,22454,13469,230706,202086,40407,Look know strong story well and benefit class.,Company success pass age.,Rock whatever citizen surface ahead billion fund be.,media,manager,decide,despite,,lose,DISPONIBLE,EN_USO,EN_MANTENIMIENTO,EN_USO,,DISPONIBLE,1,4,9,6,,9,6816ad9504ea5839aa7eabb9
6816ad9504ea5839aa7eaeda,Stand against good test against laugh.,269333,43002.7,2025-05-03 18:58:13,2025-06-16 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CN,,,reduce,,,5,,,45266,,,226330,,,Tell maybe issue college run sport art believe.,,,stand,,tax,,,,DISPONIBLE,,FUERA_DE_SERVICIO,,,,5,,5,,,,6816ad9504ea5839aa7eabba
6816ad9504ea5839aa7eaedb,Clear front address deep product although outside.,598725,95594.7,2025-05-03 18:58:13,2025-06-25 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,GS,GS,RO,specific,pick,claim,9,3,6,21314,38448,32660,191826,115344,195960,Performance strong specific number last.,Role place staff season conference suddenly toward.,Nearly main product would support.,much,region,rock,direction,trial,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_USO,EN_MANTENIMIENTO,,8,8,3,2,3,,6816ad9504ea5839aa7eabbb
6816ad9504ea5839aa7eaedc,I left center.,227404,36308.24,2025-05-03 18:58:13,2025-06-12 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,LQ,GL,care,surface,ask,2,4,2,25932,19098,31420,51864,76392,62840,Kitchen also thought.,Also newspaper his professional require shoulder deep.,Professional station hit might.,system,station,thing,may,audience,,EN_USO,DISPONIBLE,FUERA_DE_SERVICIO,DISPONIBLE,EN_USO,,2,5,4,9,3,,6816ad9504ea5839aa7eabbc
6816ad9504ea5839aa7eaedd,Matter there anyone network ok suddenly.,84077,13424.07,2025-05-03 18:58:13,2025-06-02 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,LQ,,,industry,,,3,,,23551,,,70653,,,Improve team although manager effect.,,,black,,size,,,,EN_MANTENIMIENTO,,DISPONIBLE,,,,7,,4,,,,6816ad9504ea5839aa7eabbd
6816ad9504ea5839aa7eaede,Leg space practice.,864159,137974.96,2025-05-03 18:58:13,2025-06-17 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,LQ,CG,CG,employee,social,TV,8,7,8,22577,39928,33259,180616,279496,266072,Along check soldier.,Mean decide account develop.,South short charge pattern poor tonight.,learn,itself,evidence,him,,development,EN_MANTENIMIENTO,EN_USO,EN_USO,DISPONIBLE,,EN_USO,2,9,9,6,,1,6816ad9504ea5839aa7eabbe
6816ad9504ea5839aa7eaedf,Go dark dark good hold.,508654,81213.6,2025-05-03 18:58:13,2025-07-01 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,CG,,practice,fear,,6,5,,42915,33990,,257490,169950,,International beyond property so light.,Agent piece cell think shoulder source personal.,,blood,campaign,rate,,,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,DISPONIBLE,,,,10,2,3,,,,6816ad9504ea5839aa7eabbf
6816ad9504ea5839aa7eaee0,Option who likely participant story its herself.,595556,95088.73,2025-05-03 18:58:13,2025-06-08 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CN,CG,,along,hope,,7,5,,37556,47515,,262892,237575,,Anything treat year.,Two without laugh.,,indeed,skin,eat,,strong,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,EN_USO,,5,10,9,,6,,6816ad9504ea5839aa7eabc0
6816ad9504ea5839aa7eaee1,Group PM prevent indicate expect suddenly.,174811,27911,2025-05-03 18:58:13,2025-06-06 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CN,,,hotel,,,5,,,29380,,,146900,,,Pattern for economic away few.,,,product,,paper,,,,FUERA_DE_SERVICIO,,EN_MANTENIMIENTO,,,,9,,9,,,,6816ad9504ea5839aa7eabc1
6816ad9504ea5839aa7eaee2,Despite society subject cup form stuff.,349639,55824.66,2025-05-03 18:58:13,2025-06-12 18:58:13,ATRASADO,SOLICITUD_CARGA,,,RO,,,mother,,,9,,,32646,,,293814,,,Let ten half tough meeting effect.,,,open,,enjoy,,,,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,,,5,,10,,,,6816ad9504ea5839aa7eabc2
6816ad9504ea5839aa7eaee3,Put woman short join president hope.,101217,16160.64,2025-05-03 18:58:13,2025-06-05 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,GL,,,decide,,,3,,,28352,,,85056,,,Up hold exist special over almost.,,,better,,if,,,,FUERA_DE_SERVICIO,,DISPONIBLE,,,,2,,9,,,,6816ad9504ea5839aa7eabc3
6816ad9504ea5839aa7eaee4,Book list drive ago century ball.,325420,51957.78,2025-05-03 18:58:13,2025-06-02 18:58:13,CANCELADO,SOLICITUD_CARGA,,,RO,,,plan,,,6,,,45577,,,273462,,,Material smile unit hand to.,,,attack,,ask,,,,EN_USO,,EN_MANTENIMIENTO,,,,5,,8,,,,6816ad9504ea5839aa7eabc4
6816ad9504ea5839aa7eaee5,Thus cause billion.,482506,77038.73,2025-05-03 18:58:13,2025-06-25 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CN,GS,CN,movie,thousand,behavior,7,2,1,44009,24023,49358,308063,48046,49358,All fight according.,Hotel Democrat to fight successful.,Thousand free wall short never.,memory,realize,traditional,small,,,DISPONIBLE,EN_USO,DISPONIBLE,EN_MANTENIMIENTO,,,7,4,2,2,,,6816ad9504ea5839aa7eabc5
6816ad9504ea5839aa7eaee6,Community measure wall couple senior.,474369,75739.51,2025-05-03 18:58:13,2025-06-27 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,GS,CG,GS,to,relate,week,1,10,2,19861,33056,24104,19861,330560,48208,Chance finish former.,Computer people upon course run watch.,Only these character decide nothing improve.,career,guy,seek,prevent,first,foreign,EN_USO,DISPONIBLE,EN_USO,FUERA_DE_SERVICIO,DISPONIBLE,FUERA_DE_SERVICIO,6,1,5,3,8,2,6816ad9504ea5839aa7eabc6
6816ad9504ea5839aa7eaee7,Marriage agency news agent everything interview himself analysis.,142751,22792.21,2025-05-03 18:58:13,2025-06-05 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CG,GL,,short,type,,1,5,,22229,19546,,22229,97730,,Soon economic final can.,Prepare forward available end health news.,,company,life,call,,,,EN_USO,EN_USO,EN_MANTENIMIENTO,,,,3,3,3,,,,6816ad9504ea5839aa7eabc7
6816ad9504ea5839aa7eaee8,Artist as point always.,503170,80338.08,2025-05-03 18:58:13,2025-06-09 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,CG,CG,,environment,line,,4,6,,42600,42072,,170400,252432,,Government their away perhaps begin policy.,American firm kind create.,,on,west,,,law,,DISPONIBLE,EN_MANTENIMIENTO,,,FUERA_DE_SERVICIO,,4,2,,,3,,6816ad9504ea5839aa7eabc8
6816ad9504ea5839aa7eaee9,Record hair because several common medical manager.,470412,75107.76,2025-05-03 18:58:13,2025-06-18 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CN,CG,,risk,apply,,4,8,,29946,34440,,119784,275520,,Network employee article which garden quickly range president.,World ten might official.,,perform,small,,,suggest,,DISPONIBLE,EN_USO,,,EN_USO,,6,6,,,9,,6816ad9504ea5839aa7eabc9
6816ad9504ea5839aa7eaeea,Cut occur notice carry positive.,240291,38365.75,2025-05-03 18:58:13,2025-06-11 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,LQ,CN,RO,middle,after,customer,3,1,3,24309,11536,39154,72927,11536,117462,Exactly as society successful realize age pay.,Somebody hand mind whatever.,Little cell thing product organization though.,during,option,view,enter,,study,FUERA_DE_SERVICIO,EN_USO,EN_MANTENIMIENTO,DISPONIBLE,,EN_MANTENIMIENTO,5,3,3,6,,5,6816ad9504ea5839aa7eabca
6816ad9504ea5839aa7eaeeb,Adult trial thought wide.,333245,53207.22,2025-05-03 18:58:13,2025-06-16 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,CN,CG,LQ,change,particular,fund,10,6,6,10557,17275,11803,105570,103650,70818,Study especially money hundred describe enter.,This point feeling since manager hundred artist other.,Guess former sound.,animal,will,,direction,author,record,DISPONIBLE,EN_USO,,DISPONIBLE,DISPONIBLE,EN_USO,7,3,,9,7,1,6816ad9504ea5839aa7eabcb
6816ad9504ea5839aa7eaeec,Or process among behavior.,247376,39497.01,2025-05-03 18:58:13,2025-06-30 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,LQ,,,popular,,,7,,,29697,,,207879,,,You wonder guess wife staff back.,,,success,,,,,,DISPONIBLE,,,,,,4,,,,,,6816ad9504ea5839aa7eabcc
6816ad9504ea5839aa7eaeed,Research by degree message.,232776,37165.9,2025-05-03 18:58:13,2025-07-02 18:58:13,ATRASADO,SOLICITUD_CARGA,,,CG,,,teach,,,10,,,19561,,,195610,,,Family more affect often test.,,,development,,,,,,EN_MANTENIMIENTO,,,,,,6,,,,,,6816ad9504ea5839aa7eabcd
6816ad9504ea5839aa7eaeee,Guy material leave effort.,505438,80700.22,2025-05-03 18:58:13,2025-07-01 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,LQ,RO,,bill,say,,2,9,,43700,37482,,87400,337338,,Safe main million Congress from leave.,Issue method morning mother away door.,,fill,garden,,,,,EN_MANTENIMIENTO,EN_USO,,,,,3,8,,,,,6816ad9504ea5839aa7eabce
6816ad9504ea5839aa7eaeef,Authority thousand half those moment debate stock table.,441699,70523.44,2025-05-03 18:58:13,2025-06-19 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CG,,,someone,,,8,,,46397,,,371176,,,President across tend expert.,,,option,,,,,,FUERA_DE_SERVICIO,,,,,,9,,,,,,6816ad9504ea5839aa7eabcf
6816ad9504ea5839aa7eaef0,Six capital though.,355283,56725.83,2025-05-03 18:58:13,2025-06-12 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,CN,,,service,,,7,,,42651,,,298557,,,History dream identify summer section member.,,,lawyer,,,,,,FUERA_DE_SERVICIO,,,,,,3,,,,,,6816ad9504ea5839aa7eabd0
6816ad9504ea5839aa7eaef1,President loss describe.,241428,38547.39,2025-05-03 18:58:13,2025-06-24 18:58:13,ATRASADO,SOLICITUD_CARGA,,,LQ,,,girl,,,7,,,28983,,,202881,,,Security specific ahead loss.,,,officer,,receive,,,,EN_MANTENIMIENTO,,DISPONIBLE,,,,4,,2,,,,6816ad9504ea5839aa7eabd1
6816ad9504ea5839aa7eaef2,Green out resource information.,310400,49559.6,2025-05-03 18:58:13,2025-06-11 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,GS,CG,health,natural,argue,1,1,5,34386,29209,39449,34386,29209,197245,Law school house beyond discussion court at drive.,Politics five during.,Determine stand room office opportunity gun smile.,operation,tough,,sort,road,crime,EN_MANTENIMIENTO,DISPONIBLE,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,5,8,,4,7,1,6816ad9504ea5839aa7eabd2
6816ad9504ea5839aa7eaef3,Western religious few gas floor.,446463,71284.01,2025-05-03 18:58:13,2025-07-01 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GL,GS,LQ,scene,despite,fish,7,8,3,13315,20561,39162,93205,164488,117486,Site forget six drug dark pass.,Best any use reflect begin lot skin.,Should style travel at.,plant,mouth,,sure,peace,senior,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,DISPONIBLE,DISPONIBLE,EN_USO,2,5,,2,7,5,6816ad9504ea5839aa7eabd3
6816ad9504ea5839aa7eaef4,His form speak positive pass either exist.,128927,20584.98,2025-05-03 18:58:13,2025-06-03 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,GL,,,standard,,,3,,,36114,,,108342,,,He trip reach pattern wear.,,,half,,personal,,,,FUERA_DE_SERVICIO,,EN_USO,,,,2,,5,,,,6816ad9504ea5839aa7eabd4
6816ad9504ea5839aa7eaef5,System home also safe party card.,273026,43592.46,2025-05-03 18:58:13,2025-06-23 18:58:13,ATRASADO,SOLICITUD_CARGA,,,RO,,,each,,,6,,,38239,,,229434,,,Never expert offer reality baby staff.,,,would,,whose,,,,DISPONIBLE,,EN_MANTENIMIENTO,,,,3,,6,,,,6816ad9504ea5839aa7eabd5
6816ad9504ea5839aa7eaef6,Theory item daughter according beautiful military market face.,198168,31640.32,2025-05-03 18:58:13,2025-06-12 18:58:13,CANCELADO,SOLICITUD_CARGA,,,RO,,,particularly,,,4,,,41632,,,166528,,,Truth world moment vote myself entire affect.,,,thing,,,,,,FUERA_DE_SERVICIO,,,,,,6,,,,,,6816ad9504ea5839aa7eabd6
6816ad9504ea5839aa7eaef7,Because right term might.,399194,63736.83,2025-05-03 18:58:13,2025-06-09 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CN,LQ,RO,tell,number,treat,8,1,1,35917,25054,23067,287336,25054,23067,Campaign station lot up.,Task property project hotel training lose start.,Friend until into age prepare threat education.,size,strategy,matter,her,,yeah,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,EN_USO,DISPONIBLE,,DISPONIBLE,8,4,8,3,,8,6816ad9504ea5839aa7eabd7
6816ad9504ea5839aa7eaef8,Energy act from seat list to.,117743,18799.36,2025-05-03 18:58:13,2025-06-07 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,GS,,,happy,,,4,,,24736,,,98944,,,Institution Mr agree customer.,,,remember,,,,,,EN_MANTENIMIENTO,,,,,,7,,,,,,6816ad9504ea5839aa7eabd8
6816ad9504ea5839aa7eaef9,Cause listen short onto base.,321584,51345.41,2025-05-03 18:58:13,2025-06-03 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,RO,GL,RO,indicate,good,network,3,3,4,37278,18111,26018,111834,54333,104072,Mind sister pattern.,Interview item drug in friend store.,Stand that management rock seek.,total,value,yard,doctor,,decade,EN_USO,DISPONIBLE,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,,FUERA_DE_SERVICIO,5,7,4,7,,7,6816ad9504ea5839aa7eabd9
6816ad9504ea5839aa7eaefa,South strategy full skill.,323026,51575.5,2025-05-03 18:58:13,2025-06-24 18:58:13,PAGADA,SOLICITUD_CARGA,,,CG,,,case,,,10,,,27145,,,271450,,,Truth which book like.,,,age,,,,,,EN_USO,,,,,,3,,,,,,6816ad9504ea5839aa7eabda
6816ad9504ea5839aa7eaefb,President various not rich.,583956,93236.61,2025-05-03 18:58:13,2025-06-28 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,GS,LQ,LQ,clearly,act,believe,1,4,8,24563,26149,45195,24563,104596,361560,Fill significant same group involve produce increase.,Despite lot event past hand fly just.,Until push wife town federal.,available,hotel,,office,,sea,EN_MANTENIMIENTO,EN_USO,,FUERA_DE_SERVICIO,,FUERA_DE_SERVICIO,1,7,,2,,7,6816ad9504ea5839aa7eabdb
6816ad9504ea5839aa7eaefc,Art home seek million side participant same.,221624,35385.41,2025-05-03 18:58:13,2025-06-11 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_CARGA,,GL,LQ,,wrong,character,,4,5,,30111,13159,,120444,65795,,Until ever once option book left.,Side parent man sound present half catch.,,civil,black,might,,,,EN_USO,DISPONIBLE,DISPONIBLE,,,,8,7,5,,,,6816ad9504ea5839aa7eabdc
6816ad9504ea5839aa7eaefd,Remember doctor successful media would become.,838482,133875.33,2025-05-03 18:58:13,2025-06-08 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,GS,CN,CN,his,claim,claim,8,6,9,28584,38383,27293,228672,230298,245637,Cultural democratic western something true.,The interest fill senior writer.,Reflect low improve far right care.,history,ball,,no,life,road,EN_USO,DISPONIBLE,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,4,1,,10,1,9,6816ad9504ea5839aa7eabdd
6816ad9504ea5839aa7eaefe,Participant west vote blood finish young.,294525,47025,2025-05-03 18:58:13,2025-06-27 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,CG,,,truth,,,10,,,24750,,,247500,,,Argue happy rather yet song others foot.,,,dream,,media,,,,FUERA_DE_SERVICIO,,EN_USO,,,,1,,5,,,,6816ad9504ea5839aa7eabde
6816ad9504ea5839aa7eaeff,Growth all her article fine alone per.,158984,25384,2025-05-03 18:58:13,2025-06-30 18:58:13,ATRASADO,SOLICITUD_CARGA,,,LQ,,,none,,,5,,,26720,,,133600,,,Stand writer economic everybody.,,,hard,,,,,,EN_USO,,,,,,7,,,,,,6816ad9504ea5839aa7eabdf
6816ad9504ea5839aa7eaf00,Anything gas gas least detail.,133304,21283.8,2025-05-03 18:58:13,2025-06-08 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,LQ,,,standard,,,5,,,22404,,,112020,,,Make light movie customer music.,,,case,,,,,,EN_USO,,,,,,1,,,,,,6816ad9504ea5839aa7eabe0
6816ad9504ea5839aa7eaf01,Care together none some.,317825,50745.2,2025-05-03 18:58:13,2025-06-23 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,LQ,,,west,,,8,,,33385,,,267080,,,City majority fund artist than after.,,,information,,husband,,,,FUERA_DE_SERVICIO,,FUERA_DE_SERVICIO,,,,5,,8,,,,6816ad9504ea5839aa7eabe1
6816ad9504ea5839aa7eaf02,Identify rich resource night contain modern.,43216,6900.04,2025-05-03 18:58:13,2025-06-24 18:58:13,CANCELADO,SOLICITUD_DESCARGA,,,GS,,,turn,,,1,,,36316,,,36316,,,Score Mrs consider audience democratic every share.,,,finish,,,,,,FUERA_DE_SERVICIO,,,,,,6,,,,,,6816ad9504ea5839aa7eabe2
6816ad9504ea5839aa7eaf03,Necessary role industry benefit about four.,378480,60429.5,2025-05-03 18:58:13,2025-06-27 18:58:13,ATRASADO,SOLICITUD_CARGA,,,RO,,,thought,,,10,,,31805,,,318050,,,Choice head smile too fire close.,,,peace,,,,,,FUERA_DE_SERVICIO,,,,,,10,,,,,,6816ad9504ea5839aa7eabe3
6816ad9504ea5839aa7eaf04,Team community meeting key meet fear.,189286,30222.16,2025-05-03 18:58:13,2025-06-07 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,LQ,,,occur,,,8,,,19883,,,159064,,,Note include social become old.,,,car,,,,,,FUERA_DE_SERVICIO,,,,,,6,,,,,,6816ad9504ea5839aa7eabe4
6816ad9504ea5839aa7eaf05,Project someone you red them letter image.,278584,44479.76,2025-05-03 18:58:13,2025-06-10 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CG,CN,,author,water,,10,2,,19621,18947,,196210,37894,,International coach save onto likely under.,Present different forget difference season inside.,,somebody,voice,,,of,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,,DISPONIBLE,,9,4,,,4,,6816ad9504ea5839aa7eabe5
6816ad9504ea5839aa7eaf06,Among popular discussion through network culture.,342703,54717.34,2025-05-03 18:58:13,2025-06-29 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,RO,LQ,,experience,low,,5,2,,41474,40308,,207370,80616,,Current him leader from.,Something market marriage dinner expect.,,house,card,,,every,,EN_USO,FUERA_DE_SERVICIO,,,DISPONIBLE,,5,4,,,10,,6816ad9504ea5839aa7eabe6
6816ad9504ea5839aa7eaf07,Most grow low job.,142657,22777.2,2025-05-03 18:58:13,2025-06-16 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,LQ,LQ,,people,positive,,3,1,,25720,42720,,77160,42720,,National operation force involve former quite smile.,Parent several sometimes but front close.,,dream,citizen,,,,,DISPONIBLE,FUERA_DE_SERVICIO,,,,,3,2,,,,,6816ad9504ea5839aa7eabe7
6816ad9504ea5839aa7eaf08,Own same case someone.,327000,52210.1,2025-05-03 18:58:13,2025-06-16 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,LQ,GL,CG,recent,century,wrong,4,3,7,17391,11361,24449,69564,34083,171143,Think tax tax federal huge.,Hour level vote.,Attack kind task cold.,people,long,,training,,ten,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,5,4,,4,,6,6816ad9504ea5839aa7eabe8
6816ad9504ea5839aa7eaf09,Fill fact glass wide.,323402,51635.54,2025-05-03 18:58:13,2025-06-25 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CN,GL,,certainly,because,,1,8,,36422,29418,,36422,235344,,Century office position western.,Among half western gas federal exist.,,should,suffer,,,,,EN_USO,EN_USO,,,,,6,2,,,,,6816ad9504ea5839aa7eabe9
6816ad9504ea5839aa7eaf0a,Want assume a body prepare training offer establish.,845562,135005.64,2025-05-03 18:58:13,2025-06-10 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,RO,LQ,,score,here,,9,8,,39644,44220,,356796,353760,,Ability high avoid notice put possible science.,Dinner administration customer administration floor game.,,himself,could,,,by,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,EN_MANTENIMIENTO,,3,4,,,3,,6816ad9504ea5839aa7eabea
6816ad9504ea5839aa7eaf0b,Meet senior evening reflect section front record boy.,341463,54519.36,2025-05-03 18:58:13,2025-06-22 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CN,,,both,,,6,,,47824,,,286944,,,Range unit one myself wife.,,,treatment,,down,,,,EN_USO,,DISPONIBLE,,,,7,,1,,,,6816ad9504ea5839aa7eabeb
6816ad9504ea5839aa7eaf0c,Painting skill theory first someone.,478566,76409.64,2025-05-03 18:58:13,2025-06-10 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CG,GL,,eye,check,,6,7,,36870,25848,,221220,180936,,Floor stand bad weight.,Voice almost recently perform.,,inside,return,,,,,EN_MANTENIMIENTO,EN_USO,,,,,1,10,,,,,6816ad9504ea5839aa7eabec
6816ad9504ea5839aa7eaf0d,Such late relate ever.,259421,41420.19,2025-05-03 18:58:13,2025-06-18 18:58:13,ATRASADO,SOLICITUD_DESCARGA,,,CN,,,let,,,7,,,31143,,,218001,,,Government maybe office specific such.,,,laugh,,,,,,FUERA_DE_SERVICIO,,,,,,3,,,,,,6816ad9504ea5839aa7eabed
